time,pos,angle,velocity,angular
2.8299999999999836,0.688170820805593,-0.011979300285397865,-0.7312723641445481,0.07467207823712024
2.8399999999999834,0.6808533484148962,-0.011234956810186849,-0.7322228755891886,0.0742271930930852
2.849999999999983,0.6735267421281861,-0.010495078275298188,-0.7330991443366897,0.07377891971563787
2.859999999999983,0.6661917420313789,-0.0097596982325723,-0.7339016385223007,0.07332732274612827
2.869999999999983,0.6588490835137755,-0.009028849588822463,-0.7346308293342959,0.07287246657398577
2.8799999999999826,0.6514994972378398,-0.008302564608372332,-0.7352871909522533,0.07241441533310257
2.8899999999999824,0.6441437091095927,-0.007580874915627224,-0.7358712004857538,0.07195323289863108
2.899999999999982,0.6367824402496159,-0.0068638114976747,-0.7363833379134755,0.07148898288413692
2.909999999999982,0.6294164069646639,-0.006151404706912689,-0.736824086022678,0.07102172863909542
2.9199999999999817,0.6220463207198789,-0.0054436842637007,-0.7371939303490537,0.07055153324667243
2.9299999999999815,0.6146728881116053,-0.0047406792590323436,-0.737493359116943,0.07007845952178368
2.9399999999999813,0.6072968108408004,-0.004042418157226525,-0.7377228631798946,0.06960257000938545
2.949999999999981,0.5999187856870384,-0.0033489287986328223,-0.7378829359615614,0.0691239269829806
2.959999999999981,0.5925395044831022,-0.0026602384023528777,-0.7379740733969221,0.06864259244330718
2.9699999999999807,0.5851596540901636,-0.0019763735689742,-0.737996773873821,0.06815862811720395
2.9799999999999804,0.5777799163735444,-0.0012973602833119774,-0.7379515381748109,0.06767209545660904
2.9899999999999802,0.5704009681790596,-0.0006232239171615424,-0.7378388694192954,0.06718305563769139
2.99999999999998,0.5630234813099358,4.6010767937620254e-05,-0.7376592730059633,0.06669156956009206
3.00999999999998,0.5556481225043056,0.0007103196179378595,-0.7374132565555023,0.0661976978462554
3.0199999999999796,0.548275553413272,0.001369679083505137,-0.7371013298535914,0.06570150084084427
